Unnamed: 0,Rest_type
25144,Pub
25144,Casual Dining
25145,Lounge
25146,Pub
25146,Casual Dining
25147,Microbrewery
25147,Casual Dining
25148,Bar
25149,Casual Dining
25149,Bar
25150,Bar
25151,Pub
25152,Casual Dining
25152,Bar
25153,Bar
25154,Bar
25155,Pub
25156,Bar
25157,Cafe
25158,Casual Dining
25158,Cafe
25159,Cafe
25160,Cafe
25160,Quick Bites
25161,Cafe
25162,Cafe
25163,Cafe
25164,Cafe
25164,Quick Bites
25165,Cafe
25166,Cafe
25167,Cafe
25168,Cafe
25169,Cafe
25170,Cafe
25171,Cafe
25171,Casual Dining
25172,Cafe
25173,Dessert Parlor
25173,Cafe
25174,Cafe
25175,Cafe
25176,Cafe
25177,Cafe
25178,Dessert Parlor
25178,Cafe
25179,Cafe
25179,Bakery
25180,Cafe
25180,Quick Bites
25181,Cafe
25182,Cafe
25183,Cafe
25184,Cafe
25185,Takeaway
25186,Casual Dining
25186,Cafe
25187,Casual Dining
25187,Cafe
25188,Cafe
25189,Cafe
25190,Cafe
25191,Cafe
25192,Cafe
25193,Casual Dining
25194,Cafe
25195,Cafe
25196,Cafe
25197,Cafe
25198,Quick Bites
25199,Cafe
25200,Quick Bites
25201,Cafe
25202,Cafe
25203,Cafe
25204,Quick Bites
25204,Cafe
25205,Quick Bites
25206,Casual Dining
25207,Cafe
25208,Cafe
25209,Cafe
25210,Cafe
25211,Cafe
25212,Delivery
25213,Dessert Parlor
25214,Delivery
25215,Quick Bites
25216,Quick Bites
25217,Casual Dining
25218,Quick Bites
25219,Quick Bites
25220,Dessert Parlor
25221,Quick Bites
25222,Casual Dining
25223,Quick Bites
25224,Quick Bites
25225,Quick Bites
25226,Quick Bites
25227,Dessert Parlor
25228,Casual Dining
25228,Cafe
25229,Quick Bites
25230,Quick Bites
25231,Dessert Parlor
25232,Casual Dining
25233,Takeaway
25233,Delivery
25234,Casual Dining
25235,Takeaway
25235,Delivery
25236,Delivery
25237,Quick Bites
25238,Quick Bites
25239,Kiosk
25240,Delivery
25241,Casual Dining
25242,Casual Dining
25243,Dessert Parlor
25244,Quick Bites
25245,Quick Bites
25246,Quick Bites
25247,Delivery
25248,Quick Bites
25249,Quick Bites
25250,Quick Bites
25251,Bakery
25251,Dessert Parlor
25252,Casual Dining
25253,Takeaway
25253,Delivery
25254,Quick Bites
25255,Quick Bites
25256,Delivery
25257,Quick Bites
25258,Casual Dining
25259,Quick Bites
25260,Quick Bites
25261,Quick Bites
25262,Quick Bites
25263,Casual Dining
25264,Quick Bites
25265,Quick Bites
25266,Mess
25267,Dhaba
25268,Quick Bites
25269,Delivery
25270,Casual Dining
25271,Quick Bites
25272,Quick Bites
25273,Quick Bites
25274,Casual Dining
25275,Quick Bites
25276,Quick Bites
25277,Quick Bites
25278,Kiosk
25279,Takeaway
25279,Delivery
25280,Casual Dining
25281,Casual Dining
25282,Quick Bites
25283,Delivery
25284,Quick Bites
25285,Casual Dining
25286,Delivery
25287,Quick Bites
25288,Takeaway
25288,Delivery
25289,Quick Bites
25290,Casual Dining
25291,Dessert Parlor
25292,Casual Dining
25293,Quick Bites
25294,Microbrewery
25294,Casual Dining
25295,Beverage Shop
25295,Dessert Parlor
25296,Casual Dining
25297,Quick Bites
25298,Takeaway
25298,Delivery
25299,Quick Bites
25300,Food Court
25301,Quick Bites
25302,Quick Bites
25303,Delivery
25304,Casual Dining
25305,Quick Bites
25306,Food Court
25307,Quick Bites
25308,Dessert Parlor
25309,Quick Bites
25310,Quick Bites
25311,Cafe
25312,Delivery
25313,Casual Dining
25314,Delivery
25315,Quick Bites
25316,Quick Bites
25317,Quick Bites
25318,Quick Bites
25319,Casual Dining
25320,Delivery
25321,Delivery
25322,Quick Bites
25323,Quick Bites
25324,Dessert Parlor
25325,Quick Bites
25326,Beverage Shop
25327,Beverage Shop
25328,Casual Dining
25329,Quick Bites
25330,Casual Dining
25331,Quick Bites
25332,Quick Bites
25333,Casual Dining
25334,Beverage Shop
25335,Bar
25336,Dessert Parlor
25337,Casual Dining
25338,Quick Bites
25339,Quick Bites
25340,Sweet Shop
25340,Quick Bites
25341,Takeaway
25341,Delivery
25342,Delivery
25343,Delivery
25344,Cafe
25345,Sweet Shop
25345,Quick Bites
25346,Quick Bites
25347,Quick Bites
25348,Quick Bites
25349,Quick Bites
25350,Cafe
25351,Quick Bites
25352,Casual Dining
25353,Delivery
25354,Casual Dining
25355,Casual Dining
25356,Cafe
25357,Delivery
25358,Quick Bites
25359,Quick Bites
25360,Casual Dining
25361,Sweet Shop
25361,Quick Bites
25362,Dessert Parlor
25362,Bakery
25363,Quick Bites
25364,Takeaway
25364,Delivery
25365,Beverage Shop
25366,Bakery
25367,Quick Bites
25368,Casual Dining
25368,Pub
25369,Quick Bites
25370,Quick Bites
25371,Cafe
25372,Dessert Parlor
25373,Casual Dining
25374,Quick Bites
25375,Takeaway
25375,Delivery
25376,Bakery
25377,Quick Bites
25378,Takeaway
25378,Delivery
25379,Casual Dining
25380,Takeaway
25380,Delivery
25381,Casual Dining
25382,Casual Dining
25383,Beverage Shop
25384,Quick Bites
25385,Quick Bites
25386,Pub
25386,Casual Dining
25387,Dessert Parlor
25387,Cafe
25388,Casual Dining
25389,Cafe
25390,Quick Bites
25391,Casual Dining
25392,Quick Bites
25393,Casual Dining
25394,Delivery
25395,Quick Bites
25396,Quick Bites
25397,Dessert Parlor
25398,Quick Bites
25399,Quick Bites
25400,Quick Bites
25401,Casual Dining
25402,Dessert Parlor
25403,Quick Bites
25404,Casual Dining
25405,Casual Dining
25406,Beverage Shop
25407,Cafe
25408,Quick Bites
25409,Quick Bites
25410,Casual Dining
25411,Takeaway
25411,Delivery
25412,Casual Dining
25412,Bar
25413,Beverage Shop
25414,Quick Bites
25415,Dessert Parlor
25416,Casual Dining
25417,Casual Dining
25418,Quick Bites
25419,Quick Bites
25420,Beverage Shop
25421,Casual Dining
25422,Quick Bites
25423,Casual Dining
25424,Quick Bites
25425,Casual Dining
25426,Cafe
25427,Sweet Shop
25428,Delivery
25429,Quick Bites
25430,Quick Bites
25431,Cafe
25432,Quick Bites
25433,Sweet Shop
25434,Quick Bites
25435,Quick Bites
25436,Casual Dining
25437,Casual Dining
25438,Food Court
25439,Casual Dining
25440,Casual Dining
25441,Delivery
25442,Quick Bites
25443,Confectionery
25444,Quick Bites
25445,Takeaway
25445,Delivery
25446,Pub
25446,Casual Dining
25447,Quick Bites
25448,Casual Dining
25449,Quick Bites
25450,Delivery
25451,Bakery
25452,Takeaway
25452,Delivery
25453,Mess
25454,Quick Bites
25455,Takeaway
25455,Delivery
25456,Quick Bites
25457,Casual Dining
25458,Quick Bites
25459,Casual Dining
25460,Takeaway
25460,Delivery
25461,Quick Bites
25462,Quick Bites
25463,Casual Dining
25464,Casual Dining
25465,Casual Dining
25466,Quick Bites
25467,Casual Dining
25468,Dessert Parlor
25468,Bakery
25469,Pub
25470,Casual Dining
25470,Cafe
25471,Quick Bites
25472,Casual Dining
25473,Quick Bites
25474,Bakery
25475,Casual Dining
25476,Delivery
25477,Quick Bites
25478,Quick Bites
25479,Takeaway
25479,Delivery
25480,Bakery
25480,Cafe
25481,Delivery
25482,Quick Bites
25483,Delivery
25484,Bakery
25485,Quick Bites
25486,Casual Dining
25487,Beverage Shop
25488,Cafe
25488,Quick Bites
25489,Casual Dining
25490,Food Court
25491,Quick Bites
25492,Delivery
25493,Quick Bites
25494,Casual Dining
25494,Bar
25495,Quick Bites
25496,Quick Bites
25497,Beverage Shop
25498,Takeaway
25498,Delivery
25499,Mess
25500,Quick Bites
25501,Quick Bites
25502,Cafe
25503,Quick Bites
25504,Quick Bites
25505,Casual Dining
25506,Dessert Parlor
25507,Quick Bites
25508,Casual Dining
25509,Casual Dining
25510,Mess
25511,Casual Dining
25512,Casual Dining
25513,Casual Dining
25514,Beverage Shop
25515,Dessert Parlor
25515,Beverage Shop
25516,Quick Bites
25516,Mess
25517,Quick Bites
25518,Casual Dining
25519,Casual Dining
25520,Dessert Parlor
25521,Quick Bites
25522,Casual Dining
25523,Casual Dining
25524,Casual Dining
25525,Quick Bites
25526,Takeaway
25526,Delivery
25527,Mess
25528,Delivery
25529,Quick Bites
25530,Cafe
25531,Casual Dining
25532,Cafe
25533,Cafe
25534,Casual Dining
25535,Quick Bites
25536,Delivery
25537,Quick Bites
25538,Quick Bites
25539,Quick Bites
25540,Quick Bites
25541,Cafe
25541,Quick Bites
25542,Casual Dining
25543,Quick Bites
25544,Takeaway
25544,Delivery
25545,Quick Bites
25546,Quick Bites
25547,Casual Dining
25548,Casual Dining
25549,Bakery
25549,Quick Bites
25550,Casual Dining
25550,Bar
25551,Casual Dining
25552,Quick Bites
25553,Quick Bites
25554,Quick Bites
25555,Casual Dining
25556,Casual Dining
25557,Quick Bites
25558,Quick Bites
25559,Casual Dining
25560,Quick Bites
25561,Quick Bites
25562,Cafe
25562,Quick Bites
25563,Quick Bites
25564,Casual Dining
25565,Bakery
25566,Quick Bites
25567,Casual Dining
25568,Quick Bites
25569,Takeaway
25569,Delivery
25570,Casual Dining
25570,Bar
25571,Delivery
25572,Quick Bites
25573,Cafe
25574,Quick Bites
25575,Casual Dining
25576,Quick Bites
25577,Cafe
25578,Cafe
25579,Quick Bites
25580,Takeaway
25580,Delivery
25581,Casual Dining
25582,Quick Bites
25583,Delivery
25584,Cafe
25585,Casual Dining
25586,Takeaway
25586,Delivery
25587,Casual Dining
25588,Casual Dining
25589,Casual Dining
25590,Quick Bites
25591,Casual Dining
25592,Quick Bites
25593,Delivery
25594,Casual Dining
25595,Quick Bites
25596,Quick Bites
25597,Casual Dining
25598,Quick Bites
25599,Casual Dining
25600,Casual Dining
25601,Casual Dining
25602,Casual Dining
25603,Beverage Shop
25604,Casual Dining
25605,Casual Dining
25606,Quick Bites
25607,Cafe
25608,Cafe
25609,Quick Bites
25610,Casual Dining
25611,Quick Bites
25612,Quick Bites
25613,Takeaway
25613,Delivery
25614,Delivery
25615,Quick Bites
25616,Quick Bites
25617,Dessert Parlor
25617,Quick Bites
25618,Quick Bites
25619,Delivery
25620,Quick Bites
25621,Takeaway
25621,Delivery
25622,Casual Dining
25623,Casual Dining
25624,Casual Dining
25625,Delivery
25626,Casual Dining
25627,Takeaway
25627,Delivery
25628,Takeaway
25628,Delivery
25629,Takeaway
25629,Delivery
25630,Casual Dining
25631,Quick Bites
25632,Takeaway
25632,Delivery
25633,Casual Dining
25634,Quick Bites
25635,Casual Dining
25636,Quick Bites
25637,Quick Bites
25638,Delivery
25639,Quick Bites
25640,Quick Bites
25641,Quick Bites
25642,Quick Bites
25643,Quick Bites
25644,Casual Dining
25645,Casual Dining
25646,Takeaway
25646,Delivery
25647,Takeaway
25647,Delivery
25648,Delivery
25649,Takeaway
25649,Delivery
25650,Quick Bites
25651,Casual Dining
25652,Unknown
25653,Casual Dining
25654,Delivery
25655,Quick Bites
25656,Quick Bites
25657,Delivery
25658,Delivery
25659,Casual Dining
25660,Delivery
25661,Quick Bites
25662,Casual Dining
25663,Quick Bites
25664,Quick Bites
25665,Quick Bites
25666,Bar
25667,Delivery
25668,Cafe
25669,Quick Bites
25670,Quick Bites
25671,Quick Bites
25672,Quick Bites
25673,Casual Dining
25674,Casual Dining
25674,Bar
25675,Cafe
25676,Delivery
25677,Quick Bites
25678,Casual Dining
25679,Quick Bites
25680,Casual Dining
25681,Bakery
25682,Casual Dining
25683,Unknown
25684,Takeaway
25684,Delivery
25685,Quick Bites
25686,Unknown
25687,Takeaway
25687,Delivery
25688,Takeaway
25688,Delivery
25689,Quick Bites
25690,Quick Bites
25691,Delivery
25692,Bakery
25693,Quick Bites
25694,Quick Bites
25695,Takeaway
25695,Delivery
25696,Delivery
25697,Quick Bites
25698,Quick Bites
25699,Delivery
25700,Quick Bites
25701,Quick Bites
25702,Casual Dining
25703,Delivery
25704,Quick Bites
25705,Delivery
25706,Quick Bites
25707,Quick Bites
25708,Casual Dining
25709,Quick Bites
25710,Cafe
25711,Quick Bites
25712,Quick Bites
25713,Bar
25714,Bakery
25714,Quick Bites
25715,Delivery
25716,Quick Bites
25717,Quick Bites
25718,Quick Bites
25719,Microbrewery
25719,Casual Dining
25720,Quick Bites
25721,Takeaway
25721,Delivery
25722,Casual Dining
25723,Casual Dining
25724,Delivery
25725,Cafe
25725,Casual Dining
25726,Cafe
25727,Casual Dining
25728,Cafe
25729,Quick Bites
25730,Casual Dining
25731,Quick Bites
25732,Cafe
25733,Quick Bites
25734,Bakery
25735,Dessert Parlor
25736,Dessert Parlor
25736,Cafe
25737,Casual Dining
25738,Cafe
25739,Quick Bites
25740,Casual Dining
25740,Cafe
25741,Quick Bites
25742,Takeaway
25742,Delivery
25743,Bakery
25744,Kiosk
25745,Bakery
25746,Quick Bites
25747,Quick Bites
25748,Cafe
25749,Quick Bites
25750,Casual Dining
25751,Beverage Shop
25752,Casual Dining
25753,Bakery
25753,Dessert Parlor
25754,Quick Bites
25755,Cafe
25756,Delivery
25757,Food Court
25757,Quick Bites
25758,Quick Bites
25759,Quick Bites
25760,Quick Bites
25761,Casual Dining
25762,Quick Bites
25763,Quick Bites
25763,Meat Shop
25764,Casual Dining
25765,Casual Dining
25766,Bakery
25766,Dessert Parlor
25767,Quick Bites
25768,Sweet Shop
25769,Casual Dining
25770,Quick Bites
25771,Food Truck
25772,Quick Bites
25773,Quick Bites
25774,Takeaway
25774,Delivery
25775,Quick Bites
25776,Bakery
25777,Quick Bites
25778,Quick Bites
25779,Quick Bites
25780,Beverage Shop
25780,Quick Bites
25781,Quick Bites
25782,Unknown
25783,Quick Bites
25784,Bakery
25785,Dessert Parlor
25786,Quick Bites
25787,Delivery
25788,Quick Bites
25789,Bakery
25790,Delivery
25791,Quick Bites
25792,Delivery
25793,Quick Bites
25794,Kiosk
25795,Beverage Shop
25796,Quick Bites
25797,Quick Bites
25798,Casual Dining
25798,Bar
25799,Quick Bites
25800,Quick Bites
25801,Cafe
25802,Quick Bites
25803,Quick Bites
25804,Quick Bites
25805,Quick Bites
25806,Quick Bites
25807,Takeaway
25807,Delivery
25808,Quick Bites
25809,Quick Bites
25810,Casual Dining
25811,Quick Bites
25812,Bakery
25813,Quick Bites
25814,Casual Dining
25815,Quick Bites
25816,Delivery
25817,Quick Bites
25818,Takeaway
25818,Delivery
25819,Casual Dining
25820,Beverage Shop
25820,Quick Bites
25821,Quick Bites
25822,Quick Bites
25823,Casual Dining
25824,Bakery
25825,Quick Bites
25826,Quick Bites
25827,Quick Bites
25828,Quick Bites
25829,Quick Bites
25830,Quick Bites
25831,Casual Dining
25832,Beverage Shop
25833,Dessert Parlor
25834,Quick Bites
25835,Quick Bites
25835,Cafe
25836,Quick Bites
25837,Quick Bites
25838,Quick Bites
25839,Quick Bites
25840,Quick Bites
25841,Quick Bites
25842,Delivery
25843,Quick Bites
25844,Quick Bites
25845,Dessert Parlor
25845,Beverage Shop
25846,Delivery
25847,Delivery
25848,Quick Bites
25849,Quick Bites
25850,Beverage Shop
25851,Casual Dining
25852,Bakery
25853,Beverage Shop
25854,Quick Bites
25855,Delivery
25856,Quick Bites
25857,Beverage Shop
25858,Food Court
25859,Unknown
25860,Quick Bites
25861,Quick Bites
25862,Quick Bites
25863,Quick Bites
25864,Quick Bites
25865,Beverage Shop
25866,Quick Bites
25867,Casual Dining
25868,Casual Dining
25869,Beverage Shop
25870,Delivery
25871,Quick Bites
25872,Takeaway
25872,Delivery
25873,Quick Bites
25874,Quick Bites
25875,Quick Bites
25876,Cafe
25877,Quick Bites
25878,Kiosk
25879,Bakery
25880,Cafe
25881,Quick Bites
25882,Lounge
25883,Quick Bites
25884,Quick Bites
25885,Quick Bites
25886,Quick Bites
25887,Quick Bites
25888,Cafe
25888,Quick Bites
25889,Sweet Shop
25889,Quick Bites
25890,Sweet Shop
25891,Quick Bites
25892,Bakery
25892,Quick Bites
25893,Quick Bites
25894,Dessert Parlor
25894,Bakery
25895,Dessert Parlor
25895,Beverage Shop
25896,Sweet Shop
25897,Bakery
25898,Quick Bites
25899,Takeaway
25899,Delivery
25900,Takeaway
25900,Delivery
25901,Bakery
25901,Quick Bites
25902,Sweet Shop
25903,Takeaway
25903,Delivery
25904,Dessert Parlor
25905,Cafe
25906,Dessert Parlor
25907,Dessert Parlor
25908,Dessert Parlor
25908,Cafe
25909,Dessert Parlor
25910,Bakery
25911,Dessert Parlor
25912,Dessert Parlor
25913,Dessert Parlor
25914,Bakery
25915,Dessert Parlor
25916,Dessert Parlor
25916,Cafe
25917,Dessert Parlor
25918,Cafe
25918,Bakery
25919,Takeaway
25919,Delivery
25920,Dessert Parlor
25921,Bakery
25922,Dessert Parlor
25923,Dessert Parlor
25924,Casual Dining
25925,Casual Dining
25925,Cafe
25926,Bakery
25927,Dessert Parlor
25928,Beverage Shop
25928,Dessert Parlor
25929,Bakery
25929,Dessert Parlor
25930,Food Court
25931,Delivery
25932,Bakery
25932,Dessert Parlor
25933,Bakery
25934,Bakery
25935,Dessert Parlor
25936,Dessert Parlor
25937,Delivery
25938,Sweet Shop
25938,Quick Bites
25939,Dessert Parlor
25940,Dessert Parlor
25940,Bakery
25941,Casual Dining
25942,Quick Bites
25943,Takeaway
25943,Delivery
25944,Bakery
25944,Dessert Parlor
25945,Bakery
25946,Kiosk
25947,Sweet Shop
25947,Quick Bites
25948,Bakery
25949,Dessert Parlor
25950,Bakery
25951,Sweet Shop
25952,Bakery
25952,Quick Bites
25953,Bakery
25954,Takeaway
25954,Delivery
25955,Food Court
25956,Bakery
25957,Dessert Parlor
25958,Bakery
25959,Dessert Parlor
25960,Bakery
25961,Bakery
25962,Beverage Shop
25963,Cafe
25964,Casual Dining
25965,Bakery
25966,Dessert Parlor
25967,Dessert Parlor
25968,Dessert Parlor
25969,Casual Dining
25970,Bakery
25971,Dessert Parlor
25972,Bakery
25972,Quick Bites
25973,Dessert Parlor
25974,Cafe
25975,Cafe
25976,Bakery
25977,Bakery
25978,Bakery
25979,Bakery
25980,Takeaway
25980,Delivery
25981,Bakery
25982,Dessert Parlor
25982,Beverage Shop
25983,Bakery
25984,Casual Dining
25985,Casual Dining
25985,Bar
25986,Casual Dining
25986,Cafe
25987,Casual Dining
25988,Casual Dining
25989,Cafe
25990,Casual Dining
25991,Casual Dining
25992,Casual Dining
25993,Casual Dining
25994,Mess
25995,Casual Dining
25996,Casual Dining
25997,Casual Dining
25998,Quick Bites
25999,Casual Dining
26000,Casual Dining
26001,Casual Dining
26002,Casual Dining
26003,Casual Dining
26004,Casual Dining
26005,Casual Dining
26006,Cafe
26007,Cafe
26008,Casual Dining
26009,Casual Dining
26010,Casual Dining
26011,Casual Dining
26011,Bar
26012,Casual Dining
26013,Casual Dining
26014,Cafe
26015,Cafe
26015,Quick Bites
26016,Casual Dining
26017,Casual Dining
26018,Cafe
26019,Casual Dining
26020,Casual Dining
26021,Cafe
26022,Cafe
26023,Casual Dining
26024,Casual Dining
26025,Beverage Shop
26026,Casual Dining
26027,Unknown
26028,Casual Dining
26029,Casual Dining
26030,Casual Dining
26031,Casual Dining
26032,Casual Dining
26033,Bar
26034,Casual Dining
26035,Quick Bites
26036,Casual Dining
26037,Cafe
26038,Bar
26039,Quick Bites
26040,Quick Bites
26041,Quick Bites
26042,Quick Bites
26043,Quick Bites
26044,Quick Bites
26045,Quick Bites
26046,Quick Bites
26047,Quick Bites
26048,Quick Bites
26049,Quick Bites
26050,Quick Bites
26051,Quick Bites
