Unnamed: 0,Dish_liked
18066,Cappuccino
18066,Pizza
18066,Cheese Sticks
18067,Salads
18067,Salad
18067,Sushi
18067,Kung Pao Chicken
18067,Bento Box
18067,Nasi Goreng
18067,Baked Yogurt
18068,Not Provided
18069,Cocktails
18069,Pizza
18069,Murgh Platter
18069,Draught Beer
18069,Chicken Wings
18069,Veg Platter
18069,Fries
18070,Burgers
18070,Fries
18070,Veg Burger
18070,Wings
18071,Not Provided
18072,Tandoori Chicken
18072,Aloo Paratha
18072,Chicken Curry
18072,Butter Naan
18072,Paneer Bhurji
18073,Faluda
18073,Calcutta Paan
18073,Chocolate Icecreams
18074,Not Provided
18075,Noodles
18076,Bbq Chicken Pizza
18076,Sangria
18076,Cocktails
18076,Beer
18076,Chicken Nachos
18076,Mai Thai
18076,Burgers
18077,Paneer Tikka Pizza
18077,Veggie Pizza
18077,Chocolate Tart
18077,Peri Peri Chicken Pizza
18077,Pasta
18077,Kit Kat Shake
18077,Burgers
18078,Biryani
18078,Murgh Lababdar
18078,Thali
18079,Not Provided
18080,Not Provided
18081,Cup Cake
18081,Chocolate Truffle
18081,Chocolate Cake
18081,Coffee
18081,Choco Truffle
18081,Photo Cake
18081,Cheesecake
18082,Not Provided
18083,Not Provided
18084,Not Provided
18085,Not Provided
18086,Chocolate Pani Puri
18086,Butter Chicken
18086,Gajar Halwa
18086,Keema Pav
18086,Mocktails
18086,Raj Kachori
18086,Biryani
18087,Not Provided
18088,Coffee
18088,Sandwiches
18088,Blueberry Muffin
18088,Pancakes
18088,Espresso
18088,Cappuccino
18088,Cheesecake
18089,Bbq Pizza
18089,Choux Pastry
18089,Bbq Chicken
18089,Tiramisu
18089,Barbeque Chicken
18089,Chicken Calzone
18089,Pasta
18090,Not Provided
18091,Thick Shakes
18091,Pineapple Passion
18092,Sandwiches
18092,Brownie
18092,Chicken Sandwich
18092,Pizza
18092,Hot Chocolate
18092,Chocolate Sundae
18092,Icecream Cake
18093,Not Provided
18094,Not Provided
18095,Mediterranean Platter
18095,Brownie
18095,Pasta
18095,Burgers
18095,Cheesy Garlic Bread
18095,Steak
18096,Steak
18096,Burgers
18096,Cocktails
18096,Beer
18096,Buffalo Wings
18096,Pasta
18096,Chicken Stroganoff
18097,Not Provided
18098,Filter Coffee
18098,Kesari Bath
18098,Curd Rice
18098,Idli Vada
18098,Crispy Masala Dosa
18098,Masala Tea
18098,Thick Coconut Chutney
18099,Hot Chocolate
18099,Waffles
18099,Brownie
18099,Chicken Pizza
18099,Tea
18099,Chocolate Cupcake
18099,Pasta
18100,Not Provided
18101,Not Provided
18102,Fried Cheese
18102,French Fries
18102,Maggi
18102,Thick Shakes
18102,Chilli Cheese Fries
18102,Tea
18103,Not Provided
18104,Andhra Meal
18104,Biryani
18104,Chicken Curry
18105,Thali
18105,Andhra Meal
18105,Chicken Biryani
18105,Roti
18105,Andhra Chilli Chicken
18105,Hyderabadi Biryani
18105,Mutton Biryani
18106,Not Provided
18107,Noodles
18107,Burmese Khao Suey
18107,Chocolate Mousse
18107,Coconut Souffle
18107,Veg Momos
18107,Chicken Khao Suey
18107,Noodle Soup
18108,Not Provided
18109,Chocolate Cake
18110,Egg Noodles
18110,Biryani
18111,Rolls
18111,Beda Roti
18111,Veggie Roll
18111,Chicken Seekh Roll
18111,Chicken Kalimirch
18111,Kathi Roll
18111,Mutton Kebab Roll
18112,Sea Food
18112,Fish
18112,Murgh Ghee Roast
18112,Crabmeat Soup
18112,Jeera Rice
18112,Prawn
18112,Chicken Grill
18113,Waffles
18113,Sandwiches
18113,Nachos
18113,Burgers
18113,Chicken Keema Pizza
18113,Penne Pasta
18113,Smoothie Bowl
18114,Not Provided
18115,Not Provided
18116,Masala Dosa
18116,Idli
18116,Tea
18116,Podi Dosa
18116,Pongal
18116,Filter Coffee
18116,Mini Idlis
18117,Not Provided
18118,Not Provided
18119,Paneer Satay
18119,Beer
18119,Creme Brulee
18119,Crispy Prawns
18120,Basil Chicken
18120,Lunch Buffet
18120,Chicken Tom Yum Soup
18120,Sweet Corn Soup
18120,Singapore Noodles
18120,Chicken Dim Sum
18120,Chicken Wings
18121,Clear Soup
18121,Manchow Soup
18121,Spring Roll
18121,Chop Suey
18121,Veg Momos
18121,Hunan Chicken
18121,Cantonese Noodles
18122,Not Provided
18123,Not Provided
18124,Not Provided
18125,Not Provided
18126,Not Provided
18127,Rasgulla
18127,Mutton Kosha
18127,Fish
18127,Chicken Curry
18127,Egg Tadka
18127,Mutton Curry
18127,Prawn Curry
18128,Not Provided
18129,Not Provided
18130,Pasta
18130,Sandwiches
18130,Ginger Tea
18130,Salad
18130,Sandwich
18131,Not Provided
18132,Paratha
18132,Lassi
18132,Butter Chicken
18132,Kheer
18132,Chicken Curry
18132,Sarso Da Saag
18132,Dal Makhani
18133,Not Provided
18134,Palak Chicken
18134,Mutton Keema Masala
18134,Sarson Ka Saag
18134,Mushroom Masala
18134,Makkai Roti
18134,Palak Paneer
18134,Butter Chicken
18135,Sweet Lassi
18135,Thali
18135,Kadhai Paneer
18135,Kadhi
18135,Aloo Paratha
18135,Paneer Bhurji
18135,Chole
18136,Rolls
18136,Egg Roll
18136,Chai
18136,Ginger Tea
18136,Biryani
18136,Rasgulla
18136,Luchi
18137,Mojito
18137,Fajitas
18138,Not Provided
18139,Coffee
18139,Cheesecake
18139,Chicken Baguette
18139,Pasta
18139,Mudcake
18139,Wedges
18139,Hot Chocolate
18140,Not Provided
18141,Coffee
18141,Fries
18141,Cappuccino
18141,Margherita Pizza
18142,Not Provided
18143,Buttermilk
18143,Fish Curry
18143,Biryani
18143,Beef Fry
18143,Pazham Pori
18143,Chicken Malabari
18143,Tea
18144,Panna Cotta
18144,Pasta
18144,Steak
18144,Fish
18144,Lamb Chops
18144,Chocolate Tart
18144,Chocolate Mousse
18145,Seekh Kebab
18145,Hyderabadi Biryani
18145,Vegetable Biryani
18145,Chicken Biryani
18145,Raita
18145,Kheer
18145,Egg Biryani
18146,Ice Cream Roll
18146,Oreo Ice Cream
18146,Rolls
18146,Chocolate Peanut Butter
18146,Nutella Cookie
18147,Not Provided
18148,Not Provided
18149,Not Provided
18150,Paneer Makhani
18150,Chaat
18150,Jalebi
18150,Hara Bhara Kabab
18150,Makke Ki Roti
18150,Punjabi Lassi
18150,Rabri
18151,Not Provided
18152,Not Provided
18153,Gol Gappe
18153,Noodles
18153,Lassi
18153,Chocolate Milkshake
18154,Not Provided
18155,Sandwich
18155,Garlic Bread
18155,Brownie
18155,Potato Wedges
18155,French Fries
18156,Buffalo Chicken Wings
18156,Chips
18156,Peri Peri Prawn
18156,Cocktails
18156,Mocktails
18156,Pizza
18156,Mushroom Soup
18157,Rasmalai
18157,Pizza
18157,Fish
18157,Mutton Curry
18157,Salads
18157,Virgin Mojito
18157,Noodles
18158,Coffee
18158,Pizza
18158,Pasta
18158,Broccoli Soup
18158,Tea
18158,Hot Chocolate
18158,Stuffed Mushroom
18159,Momos
18159,Shawarma
18159,Chicken Shawarama
18160,Fruit Salad
18160,Filter Coffee
18160,Rava Masala Dosa
18160,Tea
18160,Pav Bhaji
18160,Set Dosa
18160,Onion Dosa
18161,Not Provided
18162,Not Provided
18163,Not Provided
18164,Biryani
18165,Not Provided
18166,Not Provided
18167,Dal Makhani
18168,Not Provided
18169,Not Provided
18170,Waffles
18170,Pie
18170,Corn Dog
18171,Noodles
18171,Chicken Lollipop
18172,Not Provided
18173,Rolls
18173,Whole Meat Shawarma
18174,Not Provided
18175,Not Provided
18176,Not Provided
18177,Ginger Tea
18177,Chai
18177,Pasta
18177,Maggi
18177,Vada Pav
18177,Pizza
18177,Sandwich
18178,Not Provided
18179,Sea Food
18179,Neer Dosa
18179,Murgh Ghee Roast
18179,Chicken Sukha
18179,Beer
18179,Butter Chicken
18179,Fish Masala Fry
18180,Not Provided
18181,Tandoori Chicken
18181,Galauti Kebab
18181,Mughlai Paratha
18181,Kheer
18181,Mutton Biryani
18181,Rolls
18181,Rumali Roti
18182,Chicken Grill
18182,Chicken Shawarama
18182,Shawarma
18182,Tandoori Chicken
18182,Rumali Roti
18182,Rolls
18182,Egg Biryani
18183,Not Provided
18184,Pizza
18185,Pizza
18185,Garlic Bread
18185,Beer
18185,Tiramisu
18185,Vanilla Ice Cream
18185,Ravioli
18185,Coffee Ice Cream
18186,Not Provided
18187,Not Provided
18188,Not Provided
18189,Not Provided
18190,Not Provided
18191,Paratha
18191,Panneer Butter Masala
18191,Dal Tadka
18191,Shahi Paneer
18191,Sweet Lassi
18191,Dal Makhani
18191,Biryani
18192,Not Provided
18193,Not Provided
18194,Tom Yum Soup
18194,Cocktails
18194,Jasmine Rice
18194,Clear Soup
18194,Sea Food
18194,Pad Thai
18194,Lemongrass Tea
18195,Rajasthani Thali
18195,Panneer Butter Masala
18195,Shrikhand
18195,Papdi Chaat
18195,Rasgulla
18195,Jal-jeera
18195,Lunch Thali
18196,Not Provided
18197,Kadak Chai
18197,Cutting Chai
18197,Ginger Tea
18197,Vada Pav
18197,Samosa Bun
18198,Not Provided
18199,Cup Cake
18199,Cheesecake
18199,Belgian Chocolate Cake
18199,Chocolate Raspberry Cake
18199,Blueberry Cheese Cake
18200,Not Provided
18201,Sandwiches
18201,Chicken Sandwich
18201,Paneer Sandwich
18201,Fruit Juices
18201,Hot Chocolate
18201,Oreo Shake
18201,Watermelon Juice
18202,Not Provided
18203,Not Provided
18204,Not Provided
18205,Not Provided
18206,Murgh Ghee Roast
18206,Neer Dosa
18206,Sea Food
18206,Tender Coconut Souffle
18206,Crab Ghee Roast
18206,Fish
18206,Prawn Ghee Roast
18207,Hot Chocolate
18208,Butter Chicken
18209,Rolls
18209,Momos
18209,Biryani
18209,Veggie Roll
18209,Vada
18209,Paratha
18210,Dal Makhani
18210,Lassi
18210,Palak Paneer
18210,Mutton Roganjosh
18210,Butter Chicken
18210,Tandoori Chicken
18210,Jal-jeera
18211,Not Provided
18212,Hot Pot
18213,Chocolate Shake
18213,Wine
18213,Burgers
18213,Sangria
18213,Paratha
18213,Pasta
18213,Fish
18214,Lassi
18214,Shahi Paneer
18214,Kheer
18214,Paneer Bhurji
18214,Methi Paratha
18214,Paneer Parantha
18214,Stuffed Paratha
18215,Not Provided
18216,Chicken Boneless Biryani
18217,Veg Momos
18218,Not Provided
18219,Not Provided
18220,Not Provided
18221,Gelato
18221,Thick Shakes
18221,Corn Flakes
18221,Raspberry Shake
18221,Brownie
18221,Oreo Shake
18222,Chole
18222,Veg Thali
18223,Not Provided
18224,Not Provided
18225,Not Provided
18226,Not Provided
18227,Not Provided
18228,Not Provided
18229,Not Provided
18230,Not Provided
18231,Burgers
18231,Rice
18232,Not Provided
18233,Not Provided
18234,Not Provided
18235,Not Provided
18236,Not Provided
18237,Not Provided
18238,Not Provided
18239,Not Provided
18240,Not Provided
18241,Not Provided
18242,Not Provided
18243,Dal Makhani
18243,Gulab Jamun
18243,Lassi
18243,Thali
18243,Masala Chaach
18243,Rice
18243,Raita
18244,Not Provided
18245,Not Provided
18246,Not Provided
18247,Not Provided
18248,Not Provided
18249,Not Provided
18250,Not Provided
18251,Bannoffee Pie
18251,Pasta
18251,Sandwiches
18251,Salsa
18251,Sandwich
18251,Salads
18251,Pita Bread
18252,Not Provided
18253,Not Provided
18254,Not Provided
18255,Not Provided
18256,Not Provided
18257,Not Provided
18258,Not Provided
18259,Not Provided
18260,Not Provided
18261,Not Provided
18262,Not Provided
18263,Not Provided
18264,Not Provided
18265,Not Provided
18266,Not Provided
18267,Not Provided
18268,Not Provided
18269,Not Provided
18270,Not Provided
18271,Not Provided
18272,Not Provided
18273,Not Provided
18274,Not Provided
18275,Not Provided
18276,Not Provided
18277,Not Provided
18278,Not Provided
18279,Not Provided
18280,Not Provided
18281,Not Provided
18282,Nachos
18282,Pizza
18282,Margarita
18282,Mushroom Soup
18282,Tacos
18282,Tortilla Soup
18282,Chicken Burritos
18283,Sandwiches
18283,Pav Bhaji
18283,Ice Cream Roll
18283,Sev Puri
18283,Vada Pav
18283,Sandwich
18283,Dabeli
18284,Not Provided
18285,Not Provided
18286,Not Provided
18287,Not Provided
18288,Not Provided
18289,Not Provided
18290,Not Provided
18291,Panner Tikka
18291,Gajar Ka Halwa
18291,Chicken Biryani
18291,Thali
18291,Lunch Buffet
18291,Raita
18291,Tandoori Aloo
18292,Not Provided
18293,Chilli Chicken
18294,Not Provided
18295,Not Provided
18296,Burgers
18296,Sandwiches
18296,Fries
18296,Pasta
18296,Tea
18296,Chicken Curry
18296,Fried Rice
18297,Not Provided
18298,Not Provided
18299,Coffee
18299,Vegetable Biryani
18299,Masala Chai
18299,Roti
18300,Not Provided
18301,Not Provided
18302,Not Provided
18303,Not Provided
18304,Sea Food
18304,Appam
18304,Creme Brulee
18304,Fry Prawns
18304,Dal Fry
18304,Chicken Curry
18304,Fish
18305,Not Provided
18306,Not Provided
18307,Not Provided
18308,Sandwiches
18308,Coffee
18308,Burgers
18308,Chicken Wrap
18308,Rolls
18308,Ginger Tea
18308,Chicken Sandwich
18309,Cocktails
18309,Masala Fries
18309,Chicken Wings
18309,Beer
18309,Onion Rings
18309,Pizza
18309,Nachos
18310,Paratha
18310,Kheer
18310,Burgers
18310,Ghee Rice
18310,Rolls
18310,Veg Burger
18310,White Sauce Pasta
18311,Egg Pepper Fry
18311,Egg Curry
18311,Chicken Biryani
18311,Jeera Rice
18311,Ghee Rice
18311,Chicken Kheema Dosa
18311,Fish Fry
18312,Ginger Tea
18312,Cheesy Samosa
18312,Ginger Chai
18312,Masala Tea
18312,Indori Poha
18312,Chocolate Samosa
18312,Chicken Samosa
18313,Not Provided
18314,Not Provided
18315,Not Provided
18316,Beef Fry
18316,Kerala Parotta
18316,Fish
18316,Roast Beef
18316,Appam
18316,Crab Toast
18316,Mackerel Fry
18317,Not Provided
18318,Pepper Prawns
18318,Fries
18318,Chicken Biryani
18319,Not Provided
18320,Burgers
18320,Hot Dog
18320,Coffee
18320,Hot Chocolate
18320,Sandwich
18320,Double Choco Mocha
18320,Fish N Chips
18321,Pizza
18321,Burgers
18321,Cheese Burger
18321,Garlic Bread
18322,Mutton Biryani
18322,Chilli Paneer
18322,Chicken Biryani
18323,Not Provided
18324,Not Provided
18325,Not Provided
18326,Not Provided
18327,Not Provided
18328,Fish Chilli
18328,Tea
18328,Lamb
18328,Thai Wok Chicken
18329,Not Provided
18330,Not Provided
18331,Not Provided
18332,Not Provided
18333,Not Provided
18334,Not Provided
18335,Not Provided
18336,Burgers
18337,Not Provided
18338,Not Provided
18339,Not Provided
18340,Tandoori Chicken
18341,Not Provided
18342,Not Provided
18343,Pita Bread
18343,Shawarma
18343,Falafel
18343,Baklava
18343,Chicken Kebab
18343,Rice Pudding
18343,Fattoush
18344,Not Provided
18345,Not Provided
18346,Not Provided
18347,Not Provided
18348,Not Provided
18349,Not Provided
18350,Not Provided
18351,Not Provided
18352,Not Provided
18353,Not Provided
18354,Sangria
18354,Chicken Salad
18354,Sandwiches
18354,Cocktails
18354,Pizza
18354,Gnocchi
18354,Chicken Satay
18355,Not Provided
18356,Not Provided
18357,Noodles
18357,Drunken Chicken Wings
18357,Sweet Corn Soup
18357,Spring Roll
18358,Burgers
18358,Nachos
18358,Fries
18358,Peri Peri Prawn
18358,Fish
18358,Virgin Mojito
18358,Chips
18359,Not Provided
18360,Not Provided
18361,Not Provided
18362,Not Provided
18363,Not Provided
18364,Not Provided
18365,Cajun Potato
18365,Pasta
18365,Panneer Butter Masala
18365,Sandwich
18365,Kulcha
18365,Raita
18365,Dal Makhani
18366,Tandoori Chicken
18366,Paneer Makhani
18366,Mutton Roganjosh
18366,Paratha
18366,Aloo Jeera
18366,Butter Chicken
18367,Not Provided
18368,Not Provided
18369,Not Provided
18370,Corn Balls
18370,Cocktails
18370,Mocktails
18370,Sunday Brunch
18370,Fish
18370,Chicken Wings
18370,Nachos
18371,Not Provided
18372,Not Provided
18373,Rice
18373,Hyderabadi Biryani
18373,Crab Masala
18373,Mutton
18373,Chilli Chicken
18374,Donne Biryani
18374,Chilli Chicken
18374,Chicken Guntur
18374,Mutton Biryani
18374,Chicken Biryani
18374,Mutton Thali
18375,Mocktails
18375,Sandwiches
18375,Mushroom Soup
18375,Idli Platter
18375,Nachos
18375,Appam
18375,Egg Dosa
18376,Not Provided
18377,Not Provided
18378,Burgers
18378,Sandwiches
18378,Peanut Butter Smoothie
18378,Margherita Pizza
18378,Ravioli
18378,Cocktails
18378,Salad
18379,Coffee
18379,Broccoli Soup
18379,Chicken Ceaser Salad
18379,Chicken Burger
18379,Wedges
18379,Pasta
18379,Pancakes
18380,Hyderabadi Biryani
18380,Chicken Biryani
18380,Prawn Biryani
18380,Mutton Biryani
18380,Ghee Roast Biryani
18380,Chicken Guntur
18381,Biryani
18382,Not Provided
18383,Not Provided
18384,Not Provided
18385,Not Provided
18386,Not Provided
18387,Not Provided
18388,Not Provided
18389,Not Provided
18390,Not Provided
18391,Chaat
18391,Pav Bhaji
18391,Kheer
18391,Jalebi
18391,Panipuri
18391,Tea
18391,Dahipuri
18392,Biryani
18392,Mutton Fry
18392,Buttermilk
18393,Not Provided
18394,Not Provided
18395,Not Provided
18396,Not Provided
18397,Not Provided
18398,Not Provided
18399,Not Provided
18400,Not Provided
18401,Coffee
18401,Vada
18401,Rava Masala Dosa
18401,Faluda
18401,Rice
18401,Idli
18402,Not Provided
18403,Tandoori Chaap
18403,Rice
18403,Tandoori Chicken
18403,Tandoori Platter
18404,Not Provided
18405,Murgh Ghee Roast
18405,Biryani
18405,Dal Fry
18406,Dal Tadka
18407,Garlic Naan
18408,Not Provided
18409,Not Provided
18410,Ambur Biryani
18411,Thali
18412,Chaat
18412,Pav Bhaji
18412,Panipuri
18412,Samosa
18412,Chole Bhature
18412,Jalebi
18412,Paratha
18413,Not Provided
18414,Not Provided
18415,Not Provided
18416,Not Provided
18417,Not Provided
18418,Not Provided
18419,Not Provided
18420,Not Provided
18421,Not Provided
18422,Not Provided
18423,Not Provided
18424,Not Provided
18425,Not Provided
18426,Coorg Pandi Pizza
18427,Not Provided
18428,Not Provided
18429,Not Provided
18430,Not Provided
18431,Not Provided
18432,Not Provided
18433,Not Provided
18434,Not Provided
18435,Not Provided
18436,Not Provided
18437,Not Provided
18438,Not Provided
18439,Not Provided
18440,Not Provided
18441,Not Provided
18442,Not Provided
18443,Not Provided
18444,Not Provided
18445,Not Provided
18446,Not Provided
18447,Not Provided
18448,Not Provided
18449,Not Provided
18450,Not Provided
18451,Panneer Butter Masala
18451,Rolls
18451,Chicken Roll
18451,Paneer Roll
18451,Tandoori Chicken
18451,Naan
18451,Egg Bhurji
18452,Not Provided
18453,Roast Beef
18454,Not Provided
18455,Not Provided
18456,Not Provided
18457,Not Provided
18458,Not Provided
18459,Not Provided
18460,Not Provided
18461,Not Provided
18462,Not Provided
18463,Not Provided
18464,Not Provided
18465,Not Provided
18466,Biryani
18466,Tea
18466,Rice
18466,Appam
18467,Jackfruit Biryani
18467,Naan
18467,Tomato Soup
18467,Soya Chaap Tikka
18467,Raita
18467,Peri Peri Fries
18467,Kheer
18468,Not Provided
18469,Not Provided
18470,Sandwich
18470,Coffee
18470,Sandwiches
18470,Brownie
18470,Pizza
18471,Mutton Biryani
18471,Salads
18471,Fish
18471,Sandwiches
18471,Breakfast Buffet
18471,Cheesecake
18472,Not Provided
18473,Not Provided
18474,Mango Lassi
18474,Butter Chicken
18474,Manchurian
18474,Dehati Chicken
18474,Paneer Lababdar
18474,Chilli Chicken
18474,Palak Paneer
18475,Not Provided
18476,Not Provided
18477,Not Provided
18478,Not Provided
18479,Not Provided
18480,Not Provided
18481,Not Provided
18482,Not Provided
18483,Not Provided
18484,Not Provided
18485,Not Provided
18486,Not Provided
18487,Garlic Bread
18487,Chocolava Cake
18487,Chicken Pizza
18488,Not Provided
18489,Filter Coffee
18489,Bonda
18489,Vada
18489,Aloo Curry
18489,Masala Dosa
18490,Pizza
18490,Garlic Bread
18490,Beer
18490,Tiramisu
18490,Vanilla Ice Cream
18490,Ravioli
18490,Coffee Ice Cream
18491,Coffee
18491,Burgers
18491,Croissants
18491,Pasta
18491,Cheesecake
18491,Sandwich
18491,Spaghetti
18492,Hot Chocolate Fudge
18492,Chocolate Mousse
18492,Brownie Fudge Sundae
18492,Almond Fudge
18492,Banana Split
18492,Ice Cream Sundae
18492,Apple Pie
18493,Coffee
18493,Pizza
18493,Cheesecake
18493,Pasta
18493,Potato Salad
18493,Sandwiches
18493,Chicken Pot Pie
18494,Mocktails
18494,Sandwiches
18494,Mushroom Soup
18494,Idli Platter
18494,Nachos
18494,Appam
18494,Egg Dosa
18495,Hot Chocolate
18495,Chocolate Pastry
18495,Cheesecake
18495,Chocolate Sundae
18495,Coffee
18495,Chips
18495,Macaroon
18496,Pie
18496,Vanilla Gelato
18496,Mango Ice Cream
